0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215
9.089166666666667,9.089166666666667,0.025462962962962354,0.025462962962962354,0.4751221164476329,25.125,114.188,100.07599999999998,114.104465068,48.0,0.0,0.05398477474426068,-0.3931313824680338,0.3931313824680338,0.05398477474426068,0.875,1.375,1.875,16.26571835781835,10.158102281067707,2.060983079847354,-2.015362521363467,2.1576141790523566,-2.016941319856627,4.6021913678917725,0.15721498789616017,1.9408784574722446,2.1659635854873978,53.4071655715584,5.819990956308912,5.267204551808868,5.267204551808868,3.893846850117352,3.5746954706748872,3.5746954706748872,2.645387337827644,2.645387337827644,1.824695470674887,1.824695470674887,1.257815412915361,1.257815412915361,-0.04,6.085628140703518,3.079539221938775,1.8263903061224485,50.71730631287599,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704038,12.841643245852019,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,0.0,44.628896125304365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,0.0,12.841643245852019,25.683286491704038,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,9.089166666666667,0.0,0.0,0.0,7.244166666666667,0.0,0.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.342616318678853,1.0,1.7015,33.70879999999999,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.069444444444445,10.069444444444445,0.09259259259259278,0.09259259259259278,0.40990688283686294,7.833333333333333,87.122,78.05,87.068413908,36.0,0.0,0.21842513079033474,-0.3490642652721722,0.3490642652721722,0.21842513079033474,1.5,1.6666666666666667,1.6666666666666667,16.151206494431886,10.652142743741104,1.870068608433677,-2.0188582416199097,1.6923242227931399,-2.165285830242838,5.71842748722533,-0.12583461702772142,1.3609640474436813,3.2575861612334887,58.568425030288566,5.1547005383792515,4.3554618859638214,4.3554618859638214,2.6427344100918364,1.8221581339818265,1.8221581339818265,1.413445226899354,1.413445226899354,0.6297877813350133,0.6297877813350133,0.0,0.0,-0.53,5.469999999999999,1.798837033645378,1.7581844380403455,37.75543314126651,4.899909730850478,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,21.019081165045005,0.0,4.794537184071822,5.907179729351506,0.0,4.899909730850478,0.0,6.923737199690624,14.09534396535438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.902433425556364,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,0.0,20.310000000000002,0.0,4.794537184071822,0.0,5.907179729351506,0.0,0.0,11.823646930541102,14.09534396535438,0.0,0.0,0.0,0.0,0.0,11.597222222222221,0.0,0.0,0.09259259259259278,0.0,0.0,1.5277777777777777,3.449074074074074,0.75,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6399397623400358,0.0,0.09450000000000003,24.36799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5975617283950605,5.5975617283950605,0.48996913580246937,0.48996913580246937,0.5361021552744023,9.666666666666666,181.449,178.42499999999998,179.930033136,48.0,0.0,0.06066130485936487,-0.08428709445773132,0.08428709445773132,0.06066130485936487,0.8888888888888888,1.5555555555555556,2.0,35.499014189005436,10.358892043977331,1.9444450934060427,-1.9221996547994928,2.23886841585872,-1.6593795040925958,6.426358862245795,1.7045968675602392,1.7965675742516067,3.171678030440916,219.54299954784685,6.8533711511285205,4.365944226596559,6.633731064651923,4.198377302757663,2.304980581226426,3.438874000254108,1.558430718868818,2.8092667528220145,0.881647495466995,1.85577387699275,0.47049984999720507,0.9965423302231508,0.08999999999999991,7.200011001100109,2.7822002817304186,1.751071234522005,68.34120180014197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.802819670697545,18.19910120538483,5.022633313741326,10.045266627482652,0.0,34.802819670697545,0.0,0.0,0.0,0.0,0.0,33.26700114660881,0.0,0.0,0.0,0.0,0.0,34.802819670697545,0.0,0.0,0.0,0.0,18.19910120538483,15.067899941223978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,0.0,0.0,18.19910120538483,0.0,0.0,34.802819670697545,0.0,16.76148148148148,0.0,1.620030864197532,0.0,0.0,4.951820987654321,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2257636261914264,1.0,3.6468000000000007,41.47200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.298611111111111,2.298611111111111,1.3194444444444444,1.3194444444444444,0.4063379244355816,21.714285714285715,96.17299999999999,84.07699999999998,96.093900384,40.0,0.0,-0.03507328213370474,-0.08853928066218605,0.08853928066218605,0.03507328213370474,0.7142857142857143,1.2857142857142858,1.8571428571428572,13.946750644123492,10.200509800340761,1.8824701635217749,-1.8591738343412825,2.081923607262596,-1.665995765165953,4.831790678103573,0.717681980016098,1.9023918646574263,2.202927766407529,54.43856189774725,4.949747468305834,4.690234444311988,4.690234444311988,3.5,3.1498299142610593,3.1498299142610593,2.1094149617604785,2.1094149617604785,1.408248290463863,1.408248290463863,0.9368563506824814,0.9368563506824814,-0.26,4.888367952522255,2.838891422835457,1.7674018438130124,45.23346952849571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57286183659377,25.683286491704038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.7142857142857143,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9825065502970223,1.0,2.5067000000000004,32.22499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.03032596371882,11.03032596371882,0.04114606953892652,-0.5048091458805744,0.8296418352028073,9.866666666666667,209.24499999999998,194.12499999999997,209.10519334,82.0,0.0,0.41197148550607754,-0.4870953014626587,0.4870953014626587,0.41197148550607754,1.2666666666666666,1.8666666666666667,2.4,16.568194185975415,10.290335121825578,2.085214299975362,-2.128487603140945,2.267579063364959,-2.2214306132868464,5.70426997873226,0.19363469090571242,2.197465412326531,2.809453207323335,336.3598482774643,11.259148545064338,9.111496217339718,9.111496217339718,7.1302289553358,4.78424964889212,4.78424964889212,3.25286052437499,3.25286052437499,1.6186094180451804,1.6186094180451804,1.0366802968724,1.0366802968724,-1.71,11.365244544770505,5.240223135362096,3.4971815387145693,89.19458843414557,14.790514511606428,0.0,11.49902366656781,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,12.13273413692322,25.98020853630447,7.04767198267719,6.103966387748303,14.268263091671919,6.093240070938415,0.0,5.316788604006331,0.0,19.95144078712955,7.04767198267719,24.26546827384644,0.0,11.49902366656781,14.790514511606428,4.794537184071822,11.49902366656781,0.0,19.244878441363905,0.0,0.0,13.847474399381248,24.26546827384644,0.0,0.0,0.0,47.56,6.093240070938415,4.794537184071822,0.0,6.103966387748303,11.49902366656781,0.0,7.04767198267719,18.19910120538483,19.913841467842857,5.316788604006331,9.473725907600098,10.506214096749812,0.0,11.03032596371882,2.3772774943310657,0.0,0.9876388888888896,7.060625472411187,-0.46366307634164783,3.8267304421768706,1.5081840513983371,0.36363636363636365,15.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.9704278268369504,1.0,2.192,57.28970000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.3795422335600906,3.3795422335600906,1.1736111111111112,1.1736111111111112,0.44335116498609134,9.428571428571429,165.07399999999996,151.97,164.020062516,44.0,0.0,0.0031253010234603405,-0.09280780399301265,0.09280780399301265,0.0031253010234603405,1.1428571428571428,1.8571428571428572,2.2857142857142856,79.91872957655066,10.20908609595034,1.8053307784790305,-1.8935132437493596,1.9936611172887058,-1.7331431933981607,9.08886552050321,0.7081993435782827,1.690933805959686,2.447472887876344,23.360990398949916,5.535533905932739,4.913498378941965,6.499494918056669,3.414213562373095,2.9743680230989717,4.095836930845374,1.7496424082844344,2.542640677841786,0.9871840115494857,1.5479184654226867,0.5212678135489435,0.9177669483276194,0.48,7.4799999999999995,6.48,6.480000000000001,54.431509205453956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.116145966418,6.4208216229260096,5.330089647061427,0.0,0.0,15.929943897949348,0.0,0.0,0.0,32.60702369139466,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,5.330089647061427,0.0,0.0,32.60702369139466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.013376138765466,0.0,0.0,22.85368109763997,0.0,0.0,3.3795422335600906,0.0,1.1736111111111112,0.0,0.0,0.0,5.466458333333333,2.230388321995465,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.9243428571428565,0.0,2.9616000000000016,37.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
8.82638888888889,8.82638888888889,0.45833333333333326,-0.45833333333333326,0.5097634659284827,12.0,88.15,76.05399999999999,88.088815004,38.0,0.0,0.05886986149053354,-0.3904828518322725,0.3904828518322725,0.05886986149053354,1.5,1.6666666666666667,1.6666666666666667,16.280875925424958,10.089568530700591,2.05234777704272,-2.1105862508625957,2.0299440446666184,-2.1499255863879734,4.5853349004046535,0.07646981732380444,1.3516441151533922,3.168489872670569,33.69332843436965,5.207106781186548,4.654320376686505,4.654320376686505,2.5606601717798214,2.2842669695298,2.2842669695298,2.165987650288198,2.165987650288198,0.8652206641949665,0.8652206641949665,0.0,0.0,-0.04,5.959999999999999,1.6056599286563615,3.9600000000000004,38.993253237611995,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,20.268296022307258,0.0,5.601050810983688,5.106527394840706,0.0,0.0,0.0,0.0,32.79308403298157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,0.0,27.19203322199788,0.0,0.0,0.0,0.0,20.23,5.601050810983688,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,13.847474399381248,6.923737199690624,0.0,5.106527394840706,0.0,0.0,0.0,8.82638888888889,-0.45833333333333326,0.0,0.0,0.8263888888888888,5.555555555555555,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5949555291319857,0.0,1.1673,26.58879999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.827966742252457,11.827966742252457,0.16555555555555523,-0.16555555555555523,0.7532469796693759,10.533333333333333,203.245,190.141,203.105862036,78.0,0.0,0.29431477506709175,-0.39273062709012185,0.39273062709012185,0.29431477506709175,1.2,1.8,2.2666666666666666,16.143879412222216,10.306675685504796,2.1157205349741144,-2.0668885048378134,2.0972102170419697,-2.199508472546496,5.440427026946479,0.6297448349726211,2.4497435623369332,2.7499662486882657,536.9509441597284,10.999635521070495,8.766777096601535,8.766777096601535,7.125897657686228,4.7215168710996,4.7215168710996,3.475197251190021,3.475197251190021,2.5987403829139164,2.5987403829139164,1.5890597133247635,1.5890597133247635,-1.9700000000000002,9.579885719888498,3.3093149925756484,1.3420133279973436,87.53699929496688,5.733667477162185,5.687386274683562,0.0,0.0,5.559266895052007,0.0,9.476340119217006,4.681802935145185,0.0,0.0,18.19910120538483,19.056471336613843,7.04767198267719,11.381314269532023,0.0,5.687386274683562,0.0,9.36360587029037,7.04767198267719,6.923737199690624,5.733667477162185,46.37956741628034,0.0,5.687386274683562,11.29293437221419,5.687386274683562,0.0,0.0,9.36360587029037,7.04767198267719,6.923737199690624,5.693927994848461,35.126372526379875,0.0,5.687386274683562,0.0,52.95,0.0,4.794537184071822,0.0,5.559266895052007,5.687386274683562,11.381314269532023,0.0,9.36360587029037,44.30324452467586,0.0,5.733667477162185,3.3171296296296298,0.0,11.827966742252457,0.0,7.433166099773243,0.0,9.439330120937264,0.0,1.829537037037037,1.819537037037037,0.18181818181818182,15.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.1135239626658913,2.0,1.06662,60.15940000000002,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.873333333333333,8.873333333333333,0.19907407407407418,-0.35916666666666663,0.47697132842406215,10.545454545454545,151.129,146.089,151.04940978,56.0,0.0,0.3175447569735516,-0.4789080952439534,0.4789080952439534,0.3175447569735516,1.4545454545454546,2.272727272727273,3.090909090909091,16.275688980909035,10.49835236545395,2.039334224334005,-1.9259748325009969,2.1418382812125407,-1.928528783408211,5.805089112358928,0.433495162807891,2.337841088205032,2.9065946681415005,394.6721492531732,7.8449349826912425,5.443554920379084,5.443554920379084,5.270856947829095,2.927189945436661,2.927189945436661,2.0099904635905026,2.0099904635905026,1.301822646760895,1.301822646760895,0.8436849523319239,0.8436849523319239,-1.8499999999999996,5.899350869955592,1.8152833600191707,0.7592026919690413,61.11529646429474,15.8241733929501,5.516700717616262,11.465039998602755,0.0,0.0,6.010464839586836,0.0,4.9839785209472085,9.967957041894417,0.0,0.0,0.0,0.0,6.3273200747645415,5.106527394840706,16.981740716219015,0.0,19.935914083788834,0.0,0.0,5.733667477162185,6.3273200747645415,0.0,6.010464839586836,5.733667477162185,5.817862777835028,6.010464839586836,0.0,25.042441478629538,0.0,0.0,0.0,6.3273200747645415,0.0,11.16387793838399,0.0,100.71000000000001,0.0,0.0,0.0,11.828327617421865,11.16387793838399,0.0,6.3273200747645415,0.0,0.0,19.935914083788834,10.84019487200289,0.0,0.0,13.680046296296295,8.873333333333333,6.33375,0.19907407407407418,-0.35916666666666663,1.4396296296296294,0.0,0.0,0.0,11.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973544860831364,2.0,-0.35930000000000023,37.76089999999999,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.318055555555556,9.318055555555556,0.75,0.75,0.32859625570390477,9.0,70.091,64.04299999999999,70.041864812,28.0,0.0,0.1420076657939182,-0.2985764972892379,0.2985764972892379,0.1420076657939182,1.6,2.2,2.2,16.128427130664974,10.581035855769771,1.4781833045191721,-1.5083268326091073,1.547903927136314,-1.4987565135450167,5.637710671063812,-0.10362174949396266,1.4056390622295665,2.9244181981729174,45.60964047443681,4.121320343559643,3.1402990980327403,3.1402990980327403,2.414213562373095,1.4797191962518086,1.4797191962518086,0.6618661865511632,0.6618661865511632,0.271017509861714,0.271017509861714,0.07856742013183866,0.07856742013183866,-0.5900000000000001,4.41,3.4100000000000006,3.410000000000001,31.305996438878882,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.076020106833881,12.999757306524504,0.0,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,6.923737199690624,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,0.0,6.923737199690624,12.152040213667762,0.0,0.0,0.0,17.07,0.0,4.794537184071822,0.0,0.0,0.0,6.286160523129555,6.076020106833881,12.999757306524504,0.0,0.0,0.0,0.0,0.0,9.318055555555556,0.0,0.0,0.0,0.0,3.8819444444444446,1.8,0.0,0.25,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0076200000000006,0.0,0.7614,20.877999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
